asv	coef	trait	date	nitrogen	abs_coef	rank	top1p	top100	Functional_Tax_Group
asv_001265	0.00107261308882553	MGR	Aug22	LN	0.00107261308882553	27	1	1	Microbacterium testaceum
asv_001265	0.00104203587059876	VARI	Aug22	LN	0.00104203587059876	28	1	1	Microbacterium testaceum
asv_001265	0.000542132695440234	NGR	Aug22	LN	0.000542132695440234	27	1	1	Microbacterium testaceum
asv_001285	0.000687963462441984	MGR	Sept5	LN	0.000687963462441984	34	1	1	Rhodoplanes
asv_001285	0.00112019235901613	MGR	Aug22	LN	0.00112019235901613	20	1	1	Rhodoplanes
asv_001285	0.00108245540689718	VARI	Aug22	LN	0.00108245540689718	24	1	1	Rhodoplanes
asv_001285	0.00025280914597457	GLI	Aug22	LN	0.00025280914597457	22	1	1	Rhodoplanes
asv_001285	0.000370603482305763	RGB	Aug22	LN	0.000370603482305763	27	1	1	Rhodoplanes
asv_001285	0.000348825337169438	NGR	Sept5	LN	0.000348825337169438	31	1	1	Rhodoplanes
asv_001285	0.000278002569568174	ExG	Aug22	LN	0.000278002569568174	21	1	1	Rhodoplanes
asv_001285	0.000567809822098775	NGR	Aug22	LN	0.000567809822098775	20	1	1	Rhodoplanes
asv_001285	0.000685468572352738	VARI	Sept5	LN	0.000685468572352738	34	1	1	Rhodoplanes
asv_001294	0.000910238091754474	VARI	Aug12	LN	0.000910238091754474	30	1	1	Chitinophaga sancti
asv_001311	0.000773845106145975	VARI	Sept5	LN	0.000773845106145975	13	1	1	RB41 sp 1
asv_001311	0.000397102646673004	NGR	Sept5	LN	0.000397102646673004	11	1	1	RB41 sp 1
asv_001311	0.000188464244048046	GLI	Sept5	LN	0.000188464244048046	14	1	1	RB41 sp 1
asv_001311	0.000253987997750135	ExG	Sept5	LN	0.000253987997750135	12	1	1	RB41 sp 1
asv_001311	0.000340221372255148	RGB	Sept5	LN	0.000340221372255148	13	1	1	RB41 sp 1
asv_001311	0.000783235345405972	MGR	Sept5	LN	0.000783235345405972	12	1	1	RB41 sp 1
asv_001312	0.0989600494001813	Woebbecke	Aug22	LN	0.0989600494001813	26	1	1	Aridibacter
asv_001323	0.0860155135702297	Woebbecke	Aug12	LN	0.0860155135702297	27	1	1	Niabella yanshanensis
asv_001372	-0.0927390749411828	Woebbecke	Aug22	LN	0.0927390749411828	32	1	1	f_A21b
asv_001394	-0.0201231446936968	VEG	Aug12	LN	0.0201231446936968	29	1	1	Candidatus Udaeobacter copiosus
asv_001394	-0.0183718434871402	VEG	Aug22	LN	0.0183718434871402	10	1	1	Candidatus Udaeobacter copiosus
asv_001405	-0.00271058834328279	Woebbecke	Sept5	LN	0.00271058834328279	9	1	1	Skermanella
asv_001409	0.000349311067990059	GLI	Aug22	LN	0.000349311067990059	2	1	1	Dyadobacter fermentans 1
asv_001409	0.00151739859552392	MGR	Aug22	LN	0.00151739859552392	3	1	1	Dyadobacter fermentans 1
asv_001409	0.000650181785095133	RGB	Aug12	LN	0.000650181785095133	10	1	1	Dyadobacter fermentans 1
asv_001409	0.000558242377113389	NGR	Aug12	LN	0.000558242377113389	17	1	1	Dyadobacter fermentans 1
asv_001409	0.000382932413715329	ExG	Aug22	LN	0.000382932413715329	2	1	1	Dyadobacter fermentans 1
asv_001409	0.000489600659716735	ExG	Aug12	LN	0.000489600659716735	13	1	1	Dyadobacter fermentans 1
asv_001409	0.000307852724351809	GLI	Aug12	LN	0.000307852724351809	14	1	1	Dyadobacter fermentans 1
asv_001409	0.00076819165360429	NGR	Aug22	LN	0.00076819165360429	3	1	1	Dyadobacter fermentans 1
asv_001409	0.00112389228198165	MGR	Aug12	LN	0.00112389228198165	17	1	1	Dyadobacter fermentans 1
asv_001409	0.00108952960649925	VARI	Aug12	LN	0.00108952960649925	16	1	1	Dyadobacter fermentans 1
asv_001409	-0.124440736396331	Woebbecke	Aug22	LN	0.124440736396331	4	1	1	Dyadobacter fermentans 1
asv_001409	0.000520176590069154	RGB	Aug22	LN	0.000520176590069154	2	1	1	Dyadobacter fermentans 1
asv_001409	0.00148945830557768	VARI	Aug22	LN	0.00148945830557768	3	1	1	Dyadobacter fermentans 1
asv_001437	-0.00026986824400104	GLI	Aug22	LN	0.00026986824400104	15	1	1	Amycolatopsis mediterranei
asv_001437	-0.000300030426037076	ExG	Aug22	LN	0.000300030426037076	16	1	1	Amycolatopsis mediterranei
asv_001437	-0.00101152799803719	MGR	Aug22	LN	0.00101152799803719	35	1	1	Amycolatopsis mediterranei
asv_001437	-0.000404652564095405	RGB	Aug22	LN	0.000404652564095405	17	1	1	Amycolatopsis mediterranei
asv_001437	-0.000512923294028784	NGR	Aug22	LN	0.000512923294028784	34	1	1	Amycolatopsis mediterranei
asv_001437	-0.000958973455407146	VARI	Aug22	LN	0.000958973455407146	36	1	1	Amycolatopsis mediterranei
asv_001477	0.0123678220133578	VEG	Sept5	LN	0.0123678220133578	33	1	1	Duganella zoogloeoides
asv_001477	0.0204246201934006	VEG	Aug22	LN	0.0204246201934006	5	1	1	Duganella zoogloeoides
asv_001503	0.000354305394104976	RGB	Sept5	LN	0.000354305394104976	8	1	1	Mycobacterium
asv_001503	0.000780593300831586	MGR	Sept5	LN	0.000780593300831586	14	1	1	Mycobacterium
asv_001503	0.000265125980718717	ExG	Sept5	LN	0.000265125980718717	8	1	1	Mycobacterium
asv_001503	0.000394939568798294	NGR	Sept5	LN	0.000394939568798294	14	1	1	Mycobacterium
asv_001503	0.000765888114324404	VARI	Sept5	LN	0.000765888114324404	16	1	1	Mycobacterium
asv_001503	0.000199544508440966	GLI	Sept5	LN	0.000199544508440966	8	1	1	Mycobacterium
asv_001511	0.000691435270728617	RGB	Aug12	LN	0.000691435270728617	5	1	1	Kitasatospora setae
asv_001511	0.000265842325190108	ExG	Aug22	LN	0.000265842325190108	35	1	1	Kitasatospora setae
asv_001511	0.00119910301094996	VARI	Aug12	LN	0.00119910301094996	7	1	1	Kitasatospora setae
asv_001511	0.000243593750285389	GLI	Aug22	LN	0.000243593750285389	28	1	1	Kitasatospora setae
asv_001511	0.000631476320469805	NGR	Aug22	LN	0.000631476320469805	12	1	1	Kitasatospora setae
asv_001511	0.00125207415615389	MGR	Aug22	LN	0.00125207415615389	12	1	1	Kitasatospora setae
asv_001511	0.000622626246430319	NGR	Aug12	LN	0.000622626246430319	6	1	1	Kitasatospora setae
asv_001511	0.000528894688996385	ExG	Aug12	LN	0.000528894688996385	6	1	1	Kitasatospora setae
asv_001511	0.000338728054647781	GLI	Aug12	LN	0.000338728054647781	5	1	1	Kitasatospora setae
asv_001511	0.00125009373513426	MGR	Aug12	LN	0.00125009373513426	6	1	1	Kitasatospora setae
asv_001511	0.00125601727763678	VARI	Aug22	LN	0.00125601727763678	12	1	1	Kitasatospora setae
asv_001511	0.0177873845259738	VEG	Aug22	LN	0.0177873845259738	16	1	1	Kitasatospora setae
asv_001552	-0.0791948904280509	Woebbecke	Aug12	LN	0.0791948904280509	36	1	1	Rhizobium mesosinicum
asv_001563	0.00068655274824645	VARI	Sept5	LN	0.00068655274824645	33	1	1	Massilia niabensis
asv_001573	0.000415816960545541	ExG	Aug12	LN	0.000415816960545541	33	1	1	Rhodoplanes
asv_001573	0.000908784818590392	VARI	Aug12	LN	0.000908784818590392	31	1	1	Rhodoplanes
asv_001573	0.000263536992286024	GLI	Aug12	LN	0.000263536992286024	33	1	1	Rhodoplanes
asv_001573	0.000542782939154526	RGB	Aug12	LN	0.000542782939154526	32	1	1	Rhodoplanes
asv_001573	0.000975358313248652	MGR	Aug12	LN	0.000975358313248652	29	1	1	Rhodoplanes
asv_001573	0.00048614503867876	NGR	Aug12	LN	0.00048614503867876	29	1	1	Rhodoplanes
asv_001573	-0.0841584013239492	Woebbecke	Aug12	LN	0.0841584013239492	31	1	1	Rhodoplanes
asv_001611	-0.10355401520366	Woebbecke	Aug22	LN	0.10355401520366	20	1	1	Piscinibacter
asv_001615	-0.0258297617414315	VEG	Aug12	LN	0.0258297617414315	4	1	1	Nitrospira japonica
asv_001656	-0.000450426482996743	ExG	Aug12	LN	0.000450426482996743	22	1	1	Niastella
asv_001656	-0.000286564414512744	GLI	Aug12	LN	0.000286564414512744	23	1	1	Niastella
asv_001656	0.0852183867854686	Woebbecke	Aug12	LN	0.0852183867854686	29	1	1	Niastella
asv_001656	-0.000602045962892818	RGB	Aug12	LN	0.000602045962892818	18	1	1	Niastella
asv_001657	-0.0127277684249113	VEG	Sept5	LN	0.0127277684249113	28	1	1	f_Sphingobacteriaceae Unknown Genus
asv_001659	0.0961139044765781	Woebbecke	Aug22	LN	0.0961139044765781	30	1	1	Pseudomonas thivervalensis
asv_001683	0.101386044681023	Woebbecke	Aug12	LN	0.101386044681023	6	1	1	Cellulomonas aerilata
asv_001683	-0.000544664137817432	NGR	Aug22	LN	0.000544664137817432	25	1	1	Cellulomonas aerilata
asv_001683	-0.000510522032460682	ExG	Aug12	LN	0.000510522032460682	7	1	1	Cellulomonas aerilata
asv_001683	-0.00128195870102074	MGR	Aug12	LN	0.00128195870102074	4	1	1	Cellulomonas aerilata
asv_001683	-0.00107591484750747	MGR	Aug22	LN	0.00107591484750747	25	1	1	Cellulomonas aerilata
asv_001683	-0.000321302109170759	GLI	Aug12	LN	0.000321302109170759	7	1	1	Cellulomonas aerilata
asv_001683	-0.00120371801883093	VARI	Aug12	LN	0.00120371801883093	6	1	1	Cellulomonas aerilata
asv_001683	0.107171817607304	Woebbecke	Aug22	LN	0.107171817607304	14	1	1	Cellulomonas aerilata
asv_001683	-0.000654787477746137	RGB	Aug12	LN	0.000654787477746137	9	1	1	Cellulomonas aerilata
asv_001683	-0.00103639631574163	VARI	Aug22	LN	0.00103639631574163	30	1	1	Cellulomonas aerilata
asv_001683	-0.000638352215433768	NGR	Aug12	LN	0.000638352215433768	4	1	1	Cellulomonas aerilata
asv_001695	0.00100108919205005	VARI	Aug22	LN	0.00100108919205005	34	1	1	Galbitalea
asv_001695	0.000572861850369027	RGB	Aug12	LN	0.000572861850369027	25	1	1	Galbitalea
asv_001695	0.000523856101772765	NGR	Aug22	LN	0.000523856101772765	31	1	1	Galbitalea
asv_001695	0.000250778275762394	GLI	Aug22	LN	0.000250778275762394	24	1	1	Galbitalea
asv_001695	0.000441426177295544	ExG	Aug12	LN	0.000441426177295544	24	1	1	Galbitalea
asv_001695	0.00110315866177644	VARI	Aug12	LN	0.00110315866177644	14	1	1	Galbitalea
asv_001695	-0.0978812178283566	Woebbecke	Aug12	LN	0.0978812178283566	9	1	1	Galbitalea
asv_001695	0.000566450160715029	NGR	Aug12	LN	0.000566450160715029	15	1	1	Galbitalea
asv_001695	0.000270286245045238	ExG	Aug22	LN	0.000270286245045238	32	1	1	Galbitalea
asv_001695	0.00114168367579934	MGR	Aug12	LN	0.00114168367579934	15	1	1	Galbitalea
asv_001695	0.00103414646564492	MGR	Aug22	LN	0.00103414646564492	31	1	1	Galbitalea
asv_001695	0.000269570940281308	GLI	Aug12	LN	0.000269570940281308	31	1	1	Galbitalea
asv_001695	0.000367407977758785	RGB	Aug22	LN	0.000367407977758785	32	1	1	Galbitalea
asv_001739	0.0198363638193554	VEG	Aug12	LN	0.0198363638193554	32	1	1	Massilia niabensis
asv_001741	-0.000272222690287458	GLI	Aug12	LN	0.000272222690287458	27	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_001741	-0.00058400495245819	RGB	Aug12	LN	0.00058400495245819	22	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_001741	-0.000445552050906305	ExG	Aug12	LN	0.000445552050906305	23	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_001750	-0.00107317181985468	VARI	Aug12	LN	0.00107317181985468	18	1	1	Marmoricola
asv_001750	-0.000607276677583548	RGB	Aug12	LN	0.000607276677583548	17	1	1	Marmoricola
asv_001750	-0.000292482702884942	GLI	Aug12	LN	0.000292482702884942	20	1	1	Marmoricola
asv_001750	-0.0010941919725757	MGR	Aug12	LN	0.0010941919725757	18	1	1	Marmoricola
asv_001750	-0.000544291537332439	NGR	Aug12	LN	0.000544291537332439	18	1	1	Marmoricola
asv_001750	-0.000455477399747919	ExG	Aug12	LN	0.000455477399747919	20	1	1	Marmoricola
asv_001803	-0.0179534138729063	VEG	Aug22	LN	0.0179534138729063	15	1	1	f_Sphingomonadaceae Unknown Genus
asv_001818	-0.106225344905207	Woebbecke	Aug22	LN	0.106225344905207	17	1	1	Nocardioides
asv_001822	-0.000717206499832903	VARI	Sept5	LN	0.000717206499832903	21	1	1	Skermanella
asv_001822	-0.0186530905921573	VEG	Sept5	LN	0.0186530905921573	4	1	1	Skermanella
asv_001822	-0.0195032573597234	VEG	Aug12	LN	0.0195032573597234	35	1	1	Skermanella
asv_001822	-0.0181676275119333	VEG	Aug22	LN	0.0181676275119333	12	1	1	Skermanella
asv_001822	-0.000357625369932166	NGR	Sept5	LN	0.000357625369932166	22	1	1	Skermanella
asv_001822	-0.000708816750353877	MGR	Sept5	LN	0.000708816750353877	22	1	1	Skermanella
asv_001828	0.0158106158871661	VEG	Sept5	LN	0.0158106158871661	8	1	1	Gemmatimonas
asv_001828	0.0190814963330029	VEG	Aug22	LN	0.0190814963330029	8	1	1	Gemmatimonas
asv_001828	0.0250016761344952	VEG	Aug12	LN	0.0250016761344952	6	1	1	Gemmatimonas
asv_001869	-0.000723288315019985	VARI	Sept5	LN	0.000723288315019985	20	1	1	Nocardioides
asv_001869	-0.000361252019265087	RGB	Sept5	LN	0.000361252019265087	6	1	1	Nocardioides
asv_001869	-0.000199814194870016	GLI	Sept5	LN	0.000199814194870016	7	1	1	Nocardioides
asv_001869	-0.000735919795977788	MGR	Sept5	LN	0.000735919795977788	18	1	1	Nocardioides
asv_001869	-0.00026775503620308	ExG	Sept5	LN	0.00026775503620308	6	1	1	Nocardioides
asv_001869	-0.000372920111021952	NGR	Sept5	LN	0.000372920111021952	18	1	1	Nocardioides
asv_001879	0.0133192561135326	VEG	Sept5	LN	0.0133192561135326	23	1	1	Massilia niabensis
asv_001885	-0.103368640325511	Woebbecke	Aug22	LN	0.103368640325511	21	1	1	f_Sphingobacteriaceae Unknown Genus
asv_001885	-0.000166596006336873	GLI	Sept5	LN	0.000166596006336873	35	1	1	f_Sphingobacteriaceae Unknown Genus
asv_001885	-0.000289192732285706	RGB	Sept5	LN	0.000289192732285706	36	1	1	f_Sphingobacteriaceae Unknown Genus
asv_001885	-0.0156965212643359	VEG	Sept5	LN	0.0156965212643359	10	1	1	f_Sphingobacteriaceae Unknown Genus
asv_001908	0.0911554197666647	Woebbecke	Aug22	LN	0.0911554197666647	36	1	1	Pseudomonas mediterranea
asv_001919	0.000710239239553406	VARI	Sept5	LN	0.000710239239553406	24	1	1	Chthoniobacter flavus
asv_001919	0.000349583245678978	NGR	Sept5	LN	0.000349583245678978	29	1	1	Chthoniobacter flavus
asv_001919	0.000690672098214357	MGR	Sept5	LN	0.000690672098214357	30	1	1	Chthoniobacter flavus
asv_001923	0.000512028112250858	NGR	Aug22	LN	0.000512028112250858	35	1	1	f_A21b
asv_001923	0.00101472482647766	MGR	Aug22	LN	0.00101472482647766	34	1	1	f_A21b
asv_001923	0.00102448344901852	VARI	Aug22	LN	0.00102448344901852	31	1	1	f_A21b
asv_001949	-0.0126701961784154	VEG	Sept5	LN	0.0126701961784154	29	1	1	Rhodoplanes
asv_001960	-0.0207711912686631	VEG	Aug12	LN	0.0207711912686631	24	1	1	f_Vicinamibacteraceae
asv_001961	-0.00208370637779411	Woebbecke	Sept5	LN	0.00208370637779411	33	1	1	Bacillus aryabhattai
asv_001978	0.0126354676956524	VEG	Sept5	LN	0.0126354676956524	30	1	1	Salmonella bongori
asv_001991	-0.0835038325081472	Woebbecke	Aug12	LN	0.0835038325081472	32	1	1	Sphingomonas limnosediminicola
asv_002015	-0.00119294411724365	VARI	Aug22	LN	0.00119294411724365	16	1	1	Chthoniobacter flavus
asv_002015	-0.000224806729393648	ExG	Sept5	LN	0.000224806729393648	28	1	1	Chthoniobacter flavus
asv_002015	-0.00122845273806181	MGR	Aug22	LN	0.00122845273806181	17	1	1	Chthoniobacter flavus
asv_002015	-0.000301893075517522	RGB	Sept5	LN	0.000301893075517522	29	1	1	Chthoniobacter flavus
asv_002015	-0.000168300309150477	GLI	Sept5	LN	0.000168300309150477	31	1	1	Chthoniobacter flavus
asv_002015	-0.000278981161738143	GLI	Aug22	LN	0.000278981161738143	11	1	1	Chthoniobacter flavus
asv_002015	-0.000407006635774991	RGB	Aug22	LN	0.000407006635774991	16	1	1	Chthoniobacter flavus
asv_002015	-0.000300930074646003	ExG	Aug22	LN	0.000300930074646003	15	1	1	Chthoniobacter flavus
asv_002015	-0.000620420844212977	NGR	Aug22	LN	0.000620420844212977	17	1	1	Chthoniobacter flavus
asv_002015	0.091751815975949	Woebbecke	Aug22	LN	0.091751815975949	34	1	1	Chthoniobacter flavus
asv_002047	-0.1052014247327	Woebbecke	Aug22	LN	0.1052014247327	18	1	1	Gemmatimonas
asv_002047	-0.0949213157351668	Woebbecke	Aug12	LN	0.0949213157351668	14	1	1	Gemmatimonas
asv_002047	-0.0182093407800857	VEG	Aug22	LN	0.0182093407800857	11	1	1	Gemmatimonas
asv_002047	-0.0198271513651107	VEG	Aug12	LN	0.0198271513651107	33	1	1	Gemmatimonas
asv_002072	-0.00205991677683521	Woebbecke	Sept5	LN	0.00205991677683521	35	1	1	f_JG30-KF-AS9
asv_002082	-0.0205951547539219	VEG	Aug12	LN	0.0205951547539219	25	1	1	Aridibacter
asv_002093	0.0237787006721101	VEG	Aug12	LN	0.0237787006721101	8	1	1	Aridibacter
asv_002153	-0.00102989108986255	VARI	Aug12	LN	0.00102989108986255	22	1	1	Streptomyces puniciscabiei-clavuligerus
asv_002153	-0.0189841052809657	VEG	Aug22	LN	0.0189841052809657	9	1	1	Streptomyces puniciscabiei-clavuligerus
asv_002153	-0.000541922872876931	NGR	Aug22	LN	0.000541922872876931	28	1	1	Streptomyces puniciscabiei-clavuligerus
asv_002153	-0.00107269704172765	MGR	Aug22	LN	0.00107269704172765	26	1	1	Streptomyces puniciscabiei-clavuligerus
asv_002153	-0.000495983257149967	NGR	Aug12	LN	0.000495983257149967	26	1	1	Streptomyces puniciscabiei-clavuligerus
asv_002153	-0.000997068793810773	MGR	Aug12	LN	0.000997068793810773	26	1	1	Streptomyces puniciscabiei-clavuligerus
asv_002153	-0.0218393014686194	VEG	Aug12	LN	0.0218393014686194	15	1	1	Streptomyces puniciscabiei-clavuligerus
asv_002153	-0.00109148918461958	VARI	Aug22	LN	0.00109148918461958	23	1	1	Streptomyces puniciscabiei-clavuligerus
asv_002157	-0.000847014681654802	VARI	Sept5	LN	0.000847014681654802	6	1	1	Rudaea
asv_002157	-0.000173282425373963	GLI	Sept5	LN	0.000173282425373963	25	1	1	Rudaea
asv_002157	-0.000222453381051867	ExG	Sept5	LN	0.000222453381051867	30	1	1	Rudaea
asv_002157	-0.000295644707081893	RGB	Sept5	LN	0.000295644707081893	32	1	1	Rudaea
asv_002157	-0.0161201283102403	VEG	Aug22	LN	0.0161201283102403	29	1	1	Rudaea
asv_002157	-0.000817857290700743	MGR	Sept5	LN	0.000817857290700743	9	1	1	Rudaea
asv_002157	-0.0192406017314317	VEG	Sept5	LN	0.0192406017314317	2	1	1	Rudaea
asv_002157	-0.000413536681224477	NGR	Sept5	LN	0.000413536681224477	9	1	1	Rudaea
asv_002157	-0.0222642400601267	VEG	Aug12	LN	0.0222642400601267	14	1	1	Rudaea
asv_002174	0.00027174191960193	ExG	Aug22	LN	0.00027174191960193	28	1	1	Dyadobacter fermentans 1
asv_002174	0.000245362823158189	GLI	Aug22	LN	0.000245362823158189	27	1	1	Dyadobacter fermentans 1
asv_002174	0.000368012998961996	RGB	Aug22	LN	0.000368012998961996	31	1	1	Dyadobacter fermentans 1
asv_002229	0.0164132718607489	VEG	Aug22	LN	0.0164132718607489	24	1	1	Mucilaginibacter ximonensis
asv_002245	-0.0161924069230085	VEG	Aug22	LN	0.0161924069230085	28	1	1	Acidothermus
asv_002245	-0.0203546003242243	VEG	Aug12	LN	0.0203546003242243	27	1	1	Acidothermus
asv_002245	-0.000168059885198595	GLI	Sept5	LN	0.000168059885198595	32	1	1	Acidothermus
asv_002245	-0.000218580207492973	ExG	Sept5	LN	0.000218580207492973	33	1	1	Acidothermus
asv_002245	-0.000294677051733377	RGB	Sept5	LN	0.000294677051733377	34	1	1	Acidothermus
asv_002245	-0.0134847494470525	VEG	Sept5	LN	0.0134847494470525	21	1	1	Acidothermus
asv_002293	0.0214930190783594	VEG	Aug12	LN	0.0214930190783594	17	1	1	Ilumatobacter
asv_002415	-0.0020646359521823	Woebbecke	Sept5	LN	0.0020646359521823	34	1	1	Nitrospira japonica
asv_002415	-0.0962953522773525	Woebbecke	Aug22	LN	0.0962953522773525	29	1	1	Nitrospira japonica
asv_002597	-0.00104657919750893	VARI	Aug12	LN	0.00104657919750893	19	1	1	Filimonas sp 1
asv_002597	-0.00107857919683096	MGR	Aug12	LN	0.00107857919683096	19	1	1	Filimonas sp 1
asv_002597	-0.000563167778350838	RGB	Aug12	LN	0.000563167778350838	30	1	1	Filimonas sp 1
asv_002597	-0.000269739094872942	GLI	Aug12	LN	0.000269739094872942	30	1	1	Filimonas sp 1
asv_002597	-0.000536031462567515	NGR	Aug12	LN	0.000536031462567515	19	1	1	Filimonas sp 1
asv_002597	-0.000433528560676785	ExG	Aug12	LN	0.000433528560676785	28	1	1	Filimonas sp 1
asv_002624	0.0137819972184706	VEG	Sept5	LN	0.0137819972184706	18	1	1	Salmonella bongori
asv_002670	0.000270631928251447	ExG	Aug22	LN	0.000270631928251447	30	1	1	Niastella
asv_002670	0.000915495854759695	VARI	Aug12	LN	0.000915495854759695	29	1	1	Niastella
asv_002670	0.000369941864149526	RGB	Aug22	LN	0.000369941864149526	28	1	1	Niastella
asv_002670	0.000252121505838428	GLI	Aug22	LN	0.000252121505838428	23	1	1	Niastella
asv_002670	0.00113140317587585	VARI	Aug22	LN	0.00113140317587585	20	1	1	Niastella
asv_002670	0.000563247275591674	NGR	Aug22	LN	0.000563247275591674	21	1	1	Niastella
asv_002670	0.00111499534633227	MGR	Aug22	LN	0.00111499534633227	21	1	1	Niastella
asv_002670	0.0160148757951047	VEG	Aug22	LN	0.0160148757951047	30	1	1	Niastella
asv_002720	-0.0203695613344838	VEG	Aug12	LN	0.0203695613344838	26	1	1	Blastococcus
asv_002720	-0.0180846790041396	VEG	Aug22	LN	0.0180846790041396	14	1	1	Blastococcus
asv_002823	-0.000690748538711449	MGR	Sept5	LN	0.000690748538711449	29	1	1	Skermanella
asv_002823	-0.000349050098163212	NGR	Sept5	LN	0.000349050098163212	30	1	1	Skermanella
asv_002823	-0.000698100815093119	VARI	Sept5	LN	0.000698100815093119	29	1	1	Skermanella
asv_002823	-0.0143049770536409	VEG	Sept5	LN	0.0143049770536409	17	1	1	Skermanella
asv_002830	-0.106839024951097	Woebbecke	Aug22	LN	0.106839024951097	15	1	1	Piscinibacter
asv_002859	0.0134443970065052	VEG	Sept5	LN	0.0134443970065052	22	1	1	Salmonella bongori
asv_002932	0.01542463998089	VEG	Aug22	LN	0.01542463998089	36	1	1	Terracidiphilus
asv_002932	0.0157788872181404	VEG	Sept5	LN	0.0157788872181404	9	1	1	Terracidiphilus
asv_002932	0.0237612559389183	VEG	Aug12	LN	0.0237612559389183	9	1	1	Terracidiphilus
asv_002955	0.000242078679077401	GLI	Aug22	LN	0.000242078679077401	30	1	1	Dyadobacter fermentans 1
asv_002955	0.000358793693175107	RGB	Aug22	LN	0.000358793693175107	35	1	1	Dyadobacter fermentans 1
asv_002955	0.0010720347740179	MGR	Aug22	LN	0.0010720347740179	28	1	1	Dyadobacter fermentans 1
asv_002955	0.000263801290147852	ExG	Aug22	LN	0.000263801290147852	36	1	1	Dyadobacter fermentans 1
asv_002955	0.00106355429839577	VARI	Aug22	LN	0.00106355429839577	27	1	1	Dyadobacter fermentans 1
asv_002955	0.000542642318503479	NGR	Aug22	LN	0.000542642318503479	26	1	1	Dyadobacter fermentans 1
asv_003021	0.0209842249927475	VEG	Aug12	LN	0.0209842249927475	21	1	1	Flavobacterium anatoliense
asv_003046	0.000893565806751434	VARI	Aug12	LN	0.000893565806751434	36	1	1	Ellin6067
asv_003046	0.000410320989281913	ExG	Aug12	LN	0.000410320989281913	35	1	1	Ellin6067
asv_003046	0.000261032293260287	GLI	Aug12	LN	0.000261032293260287	35	1	1	Ellin6067
